Factory,Value Stream,Stage/Product Line/SL,Component,Path,Create Date
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210331.000,2021-03-31,1.431974
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210407.000,2021-04-07,1.412808
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210415.000,2021-04-15,1.390904
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210420.000,2021-04-20,1.377214
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210421.000,2021-04-21,1.374476
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210422.000,2021-04-22,1.371738
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210427.000,2021-04-27,1.358048
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210428.000,2021-04-28,1.35531
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210429.000,2021-04-29,1.3525719999999999
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210504.000,2021-05-04,1.338882
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210505.000,2021-05-05,1.336144
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210506.000,2021-05-06,1.333406
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210511.000,2021-05-11,1.319716
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210512.000,2021-05-12,1.316978
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210513.000,2021-05-13,1.31424
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210519.000,2021-05-19,1.297812
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210521.000,2021-05-21,1.292336
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210522.000,2021-05-22,1.289598
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210527.000,2021-05-27,1.275908
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210528.000,2021-05-28,1.27317
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210601.000,2021-06-01,1.262218
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210602.000,2021-06-02,1.25948
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210609.000,2021-06-09,1.240314
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210611.000,2021-06-11,1.234838
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210619.000,2021-06-19,1.212934
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210629.000,2021-06-29,1.185554
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210703.000,2021-07-03,1.174602
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210706.000,2021-07-06,1.166388
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210707.000,2021-07-07,1.16365
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210708.000,2021-07-08,1.160912
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210710.000,2021-07-10,1.155436
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210714.000,2021-07-14,1.144484
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210717.000,2021-07-17,1.13627
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210722.000,2021-07-22,1.12258
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210728.000,2021-07-28,1.106152
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210729.000,2021-07-29,1.103414
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210730.000,2021-07-30,1.100676
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210731.000,2021-07-31,1.097938
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210803.000,2021-08-03,1.089724
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210805.000,2021-08-05,1.084248
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210810.000,2021-08-10,1.070558
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210811.000,2021-08-11,1.06782
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210812.000,2021-08-12,1.065082
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210818.000,2021-08-18,1.048654
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210820.000,2021-08-20,1.043178
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210821.000,2021-08-21,1.04044
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210827.000,2021-08-27,1.024012
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210831.000,2021-08-31,1.01306
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210901.000,2021-09-01,1.010322
BaP,HDEV6,/15_Final/SL01/575/OPCON_000A620/OpconData/,TypeData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/OPCON_000A620/OpconData/ARCHIVE/TypeData/20210903.000,2021-09-03,1.004846
BaP,HDEV6,/15_Final/SL01/575/Staubli_B140A741/,Controller,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/Staubli_B140A741/ARCHIVE/Controller/20180103.000,2018-01-03,4.671028
BaP,HDEV6,/15_Final/SL01/575/Staubli_B140A741/,Controller,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/Staubli_B140A741/ARCHIVE/Controller/20181002.000,2018-10-02,3.926292
BaP,HDEV6,/15_Final/SL01/575/Staubli_B140A741/,Controller,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/Staubli_B140A741/ARCHIVE/Controller/20200407.000,2020-04-07,2.412178
BaP,HDEV6,/15_Final/SL01/575/Staubli_B140A741/,Controller,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/575/Staubli_B140A741/ARCHIVE/Controller/20201215.000,2020-12-15,1.722202
BaP,HDEV6,/15_Final/SL01/580/,Cognex_B102B850,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/ARCHIVE/Cognex_B102B850/20190911.000,2019-09-11,2.98442
BaP,HDEV6,/15_Final/SL01/580/,Cognex_B102B850,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/ARCHIVE/Cognex_B102B850/20200310.000,2020-03-10,2.488842
BaP,HDEV6,/15_Final/SL01/580/,Cognex_B102B851,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/ARCHIVE/Cognex_B102B851/20190903.000,2019-09-03,3.0063239999999998
BaP,HDEV6,/15_Final/SL01/580/,Cognex_B102B851,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/ARCHIVE/Cognex_B102B851/20200310.000,2020-03-10,2.488842
BaP,HDEV6,/15_Final/SL01/580/,Cognex_B104B850,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/ARCHIVE/Cognex_B104B850/20190905.000,2019-09-05,3.000848
BaP,HDEV6,/15_Final/SL01/580/,Cognex_B104B850,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/ARCHIVE/Cognex_B104B850/20200310.000,2020-03-10,2.488842
BaP,HDEV6,/15_Final/SL01/580/,Cognex_B106B850,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/ARCHIVE/Cognex_B106B850/20190905.000,2019-09-05,3.000848
BaP,HDEV6,/15_Final/SL01/580/,Cognex_B106B850,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/ARCHIVE/Cognex_B106B850/20200310.000,2020-03-10,2.488842
BaP,HDEV6,/15_Final/SL01/580/,Cognex_C102A850,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/ARCHIVE/Cognex_C102A850/20190905.000,2019-09-05,3.000848
BaP,HDEV6,/15_Final/SL01/580/,E-Plan_M4893,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/ARCHIVE/E-Plan_M4893/20200212.000,2020-02-12,2.562768
BaP,HDEV6,/15_Final/SL01/580/,IndraDrive_A102A711,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/ARCHIVE/IndraDrive_A102A711/20200219.000,2020-02-19,2.543602
BaP,HDEV6,/15_Final/SL01/580/,IndraDrive_A102A712,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/ARCHIVE/IndraDrive_A102A712/20200219.000,2020-02-19,2.543602
BaP,HDEV6,/15_Final/SL01/580/,IndraDrive_A104A711,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/ARCHIVE/IndraDrive_A104A711/20200219.000,2020-02-19,2.543602
BaP,HDEV6,/15_Final/SL01/580/,IndraDrive_A104A712,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/ARCHIVE/IndraDrive_A104A712/20200219.000,2020-02-19,2.543602
BaP,HDEV6,/15_Final/SL01/580/,IndraDrive_B102A711,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/ARCHIVE/IndraDrive_B102A711/20200219.000,2020-02-19,2.543602
BaP,HDEV6,/15_Final/SL01/580/,IndraDrive_B102A712,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/ARCHIVE/IndraDrive_B102A712/20200219.000,2020-02-19,2.543602
BaP,HDEV6,/15_Final/SL01/580/,IndraDrive_B104A711,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/ARCHIVE/IndraDrive_B104A711/20200219.000,2020-02-19,2.543602
BaP,HDEV6,/15_Final/SL01/580/,IndraDrive_B104A712,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/ARCHIVE/IndraDrive_B104A712/20200219.000,2020-02-19,2.543602
BaP,HDEV6,/15_Final/SL01/580/,IndraDrive_C130A711,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/ARCHIVE/IndraDrive_C130A711/20200219.000,2020-02-19,2.543602
BaP,HDEV6,/15_Final/SL01/580/,IndraDrive_C133A711,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/ARCHIVE/IndraDrive_C133A711/20200219.000,2020-02-19,2.543602
BaP,HDEV6,/15_Final/SL01/580/,IndraDrive_D102A711,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/ARCHIVE/IndraDrive_D102A711/20200219.000,2020-02-19,2.543602
BaP,HDEV6,/15_Final/SL01/580/,IndraDrive_D102A712,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/ARCHIVE/IndraDrive_D102A712/20200219.000,2020-02-19,2.543602
BaP,HDEV6,/15_Final/SL01/580/,IndraDrive_D102A713,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/ARCHIVE/IndraDrive_D102A713/20200219.000,2020-02-19,2.543602
BaP,HDEV6,/15_Final/SL01/580/,IndraDrive_D102A714,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/ARCHIVE/IndraDrive_D102A714/20200219.000,2020-02-19,2.543602
BaP,HDEV6,/15_Final/SL01/580/,Keyence_C132A860,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/ARCHIVE/Keyence_C132A860/20190912.000,2019-09-12,2.981682
BaP,HDEV6,/15_Final/SL01/580/,Keyence_C133A860,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/ARCHIVE/Keyence_C133A860/20190912.000,2019-09-12,2.981682
BaP,HDEV6,/15_Final/SL01/580/,Keyence_D102A860,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/ARCHIVE/Keyence_D102A860/20190912.000,2019-09-12,2.981682
BaP,HDEV6,/15_Final/SL01/580/,Keyence_D102A860,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/ARCHIVE/Keyence_D102A860/20200409.000,2020-04-09,2.406702
BaP,HDEV6,/15_Final/SL01/580/,Staeubli_B140A741,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/ARCHIVE/Staeubli_B140A741/20180103.000,2018-01-03,4.671028
BaP,HDEV6,/15_Final/SL01/580/,Staeubli_B140A741,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/ARCHIVE/Staeubli_B140A741/20181002.000,2018-10-02,3.926292
BaP,HDEV6,/15_Final/SL01/580/,Staeubli_B140A741,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/ARCHIVE/Staeubli_B140A741/20200407.000,2020-04-07,2.412178
BaP,HDEV6,/15_Final/SL01/580/,Staeubli_B140A741,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/ARCHIVE/Staeubli_B140A741/20201215.000,2020-12-15,1.722202
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/ARCHIVE/PLC/20180516.000,2018-05-16,4.306874
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/ARCHIVE/PLC/20180627.000,2018-06-27,4.191878
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/ARCHIVE/PLC/20180711.000,2018-07-11,4.153546
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/ARCHIVE/PLC/20180907.000,2018-09-07,3.994742
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/ARCHIVE/PLC/20181221.000,2018-12-21,3.707252
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/ARCHIVE/PLC/20190322.000,2019-03-22,3.458094
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/ARCHIVE/PLC/20190326.000,2019-03-26,3.447142
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/ARCHIVE/PLC/20190328.000,2019-03-28,3.441666
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/ARCHIVE/PLC/20190806.000,2019-08-06,3.082988
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/ARCHIVE/PLC/20191030.000,2019-10-30,2.850258
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/ARCHIVE/PLC/20200123.000,2020-01-23,2.617528
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/ARCHIVE/PLC/20200213.000,2020-02-13,2.56003
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/ARCHIVE/PLC/20200220.000,2020-02-20,2.540864
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/ARCHIVE/PLC/20200416.000,2020-04-16,2.387536
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/ARCHIVE/PLC/20200910.000,2020-09-10,1.98505
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/ARCHIVE/PLC/20201001.000,2020-10-01,1.927552
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/ARCHIVE/PLC/20201008.000,2020-10-08,1.908386
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/ARCHIVE/PLC/20201120.000,2020-11-20,1.790652
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/ARCHIVE/PLC/20210218.000,2021-02-18,1.544232
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/ARCHIVE/PLC/20210408.000,2021-04-08,1.41007
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/ARCHIVE/PLC/20210722.000,2021-07-22,1.12258
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20190905.000,2019-09-05,3.000848
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20200307.000,2020-03-07,2.497056
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20200312.000,2020-03-12,2.483366
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20200312.001,2020-03-12,2.483366
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20200312.002,2020-03-12,2.483366
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20200312.003,2020-03-12,2.483366
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20200313.000,2020-03-13,2.480628
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20200313.001,2020-03-13,2.480628
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20200323.000,2020-03-23,2.453248
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20200323.001,2020-03-23,2.453248
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20200423.000,2020-04-23,2.36837
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20200424.000,2020-04-24,2.365632
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20200606.000,2020-06-06,2.247898
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20200617.000,2020-06-17,2.21778
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20200618.000,2020-06-18,2.215042
BaP,HDEV6,/15_Final/SL01/580/OPCON_000A620/OpconData/,ProcessData,D:/vdServerArchive/Ba/HDEV6/15_Final/SL01/580/OPCON_000A620/OpconData/ARCHIVE/ProcessData/20200619.000,2020-06-19,2.212304
